7.47668,8.00846
4.67098,4.45921
2.78855,6.79829
9.80828,8.65125
1.24678,4.11677
5.30035,7.43444
4.52174,0.914228
5.18207,1.26908
2.24107,5.4536
7.38882,9.94096
4.57401,5.35635
6.33596,5.12159
6.76668,8.36904
6.62159,4.45236
4.08253,4.26319
2.54005,0.826225
3.20704,3.73682
4.45308,7.14898
8.48929,9.36693
0.963733,8.91208
1.82666,7.49374
2.49451,4.5073
8.29611,5.36511
8.81072,6.30095
3.20605,9.59723
4.27987,2.04205
5.73316,5.1169
6.27715,3.96408
0.586423,6.89186
9.55212,7.64273
3.79994,2.5916
6.47652,7.19088
2.10288,8.5501
1.44555,9.36349
1.17105,8.35875
0.705781,7.85124
0.084847,8.0242
3.84355,8.14468
8.60421,3.41828
7.17453,6.36359
2.47566,1.84323
2.23025,2.46434
8.47752,9.94047
4.06682,1.37071
3.12488,1.86317
5.65677,9.17045
6.21798,6.26624
8.18152,6.53617
8.55125,2.28569
0.99021,2.76796
6.28619,9.31711
7.35023,3.58505
9.45907,8.20075
1.29246,9.90686
0.0542156,8.58261
1.44186,1.68436
9.2985,6.57414
0.91828,7.33769
8.52528,7.43102
7.90815,8.35831
1.69455,8.17398
8.05732,7.07551
9.06646,7.22065
5.13815,2.65385
5.629,3.07668
4.79487,7.64082
7.76732,6.18554
3.26786,8.67099
1.13386,5.27634
9.42203,5.48507
8.4708,0.386045
7.84476,0.172741
6.19522,1.13178
3.56359,7.69127
1.5795,4.9872
0.356337,9.60624
4.31418,6.08994
3.27048,2.55306
5.28734,3.6935
8.98405,9.1798
6.75545,3.36868
5.13434,6.35452
7.11817,6.88643
9.52042,9.78805
7.9809,4.05933
7.87081,5.6683
5.35916,9.59806
4.83,9.61999
4.34052,9.91393
0.497743,5.93443
6.96108,5.49862
5.78475,4.12163
4.38083,8.23359
2.2172,4.94012
3.66094,6.6723
7.1625,2.53487
4.59387,3.30541
2.99304,4.62566
7.7473,8.93635
2.20876,6.47303
1.68835,6.79948
1.72744,3.28353
6.17976,2.53987
2.61806,2.80132
5.47531,4.68532
6.8923,1.18528
3.9807,7.31586
6.14273,7.60059
2.79609,7.94751
6.17768,6.76316
4.65811,6.50109
5.4977,6.86075
0.957503,3.71237
8.75903,5.80714
2.22803,3.53071
8.91053,8.25267
7.76106,1.6655
7.79572,1.16638
6.35265,9.80684
3.70544,4.71394
1.96675,5.86052
6.99383,1.71835
7.10393,4.52057
2.13999,4.13792
8.90294,1.2962
4.76219,2.09657
3.93889,5.29937
1.39603,7.27859
6.27505,3.48368
2.30357,7.44018
6.28919,8.33118
2.96248,4.15234
3.86083,6.24742
8.69066,8.66751
0.570806,9.16846
7.62112,3.17786
1.42415,5.94199
8.08709,3.10731
9.18886,4.96302
6.78021,2.79939
7.90622,4.70865
1.49204,2.16342
7.01822,7.98502
3.45457,5.9364
2.80642,6.34506
4.66686,4.91258
0.993317,1.62351
0.124628,1.03938
0.749262,0.437318
1.75968,0.102138
0.185516,1.88683
1.36409,0.600195
1.18118,0.0487897
2.03982,0.582778
0.209211,0.502074
0.664679,0.97462
0.495758,1.46784
0.560737,2.21935
0.107858,2.35241
1.5695,1.00629
5.65667,2.07921
0.705412,6.45666
2.36867,1.40502
0.436438,0.112765
7.29441,4.03183
5.69616,7.64618
2.49367,8.84078
8.89971,2.70513
1.30424,6.41865
3.2349,6.80557
6.46929,5.54688
5.68886,5.94551
0.704646,4.49401
0.710059,4.99484
8.05944,9.25306
5.57922,1.07071
2.5707,9.36557
7.37464,4.87112
8.16751,2.50672
9.52552,4.57669
9.97257,4.67313
3.93911,9.3629
1.44611,4.50678
4.66902,9.01747
8.66635,4.39479
1.85723,1.54908
8.75429,4.9244
2.67448,5.50192
0.0604918,1.4699
9.38812,4.16381
9.67946,3.78772
9.92143,2.98955
9.94078,2.30688
9.54626,3.31157
9.98665,3.44508
9.48664,2.86256
4.22819,3.54057
3.68457,8.54879
8.36949,1.84453
8.42307,1.07318
9.20229,0.752134
9.11126,2.06279
4.96953,5.52715
7.37652,5.38557
0.971382,5.67448
6.85105,7.40206
1.386,3.68457
7.63336,7.14197
3.03254,2.90916
3.13634,7.6891
7.66703,2.33754
3.15132,1.11177
2.24244,9.63762
4.29132,5.66903
4.8784,4.09452
5.06285,4.6089
4.19404,2.45143
4.77692,2.93103
5.85199,8.45423
8.96923,4.11141
3.78113,3.28815
3.08994,5.28536
0.407659,8.79163
1.69862,4.18352
5.52916,8.20156
9.49549,8.91413
4.89565,3.57977
3.49424,0.891817
3.60173,0.306834
4.4521,0.0192505
4.26448,0.484048
4.71279,0.394748
4.00923,0.110748
7.75699,0.570557
3.0976,7.18906
4.73891,8.04271
4.84808,7.23916
1.90274,5.23111
6.49911,1.94301
6.14623,1.63531
6.50414,8.67536
1.84783,9.38962
2.54895,7.12142
7.6031,7.62681
3.55547,5.5475
9.29481,9.43379
5.98446,2.89044
3.99008,1.76454
6.99717,0.799053
6.83292,0.0523335
6.26233,0.26942
5.53248,0.00565155
7.33981,0.104371
5.11933,0.193226
5.49164,0.447774
5.85377,0.258276
7.00219,9.30525
1.9262,2.72345
1.0337,0.823493
8.27297,4.33056
3.72615,4.08565
0.654748,1.83266
9.88117,9.62033
6.8138,0.447962
0.33478,4.35237
0.343341,5.14444
0.165146,5.58935
0.0768083,6.00732
7.64554,3.84882
5.00162,1.62131
5.40486,1.59618
7.43687,1.00007
5.21475,5.96732
0.853183,3.13859
8.29074,3.65654
5.12283,8.45258
8.81177,3.75165
9.56439,2.19613
9.85045,1.91891
9.77434,1.43054
9.81598,0.932711
1.19555,2.43388
4.90637,0.990298
5.34233,2.32082
3.95616,6.92683
3.18265,3.34914
6.22937,0.656242
9.14337,1.60051
9.01566,6.83752
8.06806,8.00717
1.46979,2.99882
6.59096,4.83486
8.59178,7.80884
8.13281,5.01809
1.82425,2.35419
3.33311,4.79997
4.14529,9.04404
6.28745,7.95156
3.33476,2.17918
9.12507,5.7172
2.84207,3.64461
1.92853,8.88109
0.807706,0.0679507
7.05138,6.01105
3.21933,9.22448
5.97574,3.2625
7.1955,9.62311
7.59502,9.63131
7.20839,8.9956
4.20418,3.91172
6.80434,6.28904
8.57534,1.47041
6.95947,8.68603
9.78638,2.64411
6.68548,5.24556
7.23265,8.28616
3.55795,9.48474
8.64588,9.03332
6.31942,5.91382
7.42995,2.78541
2.8346,5.98026
6.27744,4.32951
5.73184,5.48179
3.50361,3.52468
1.64979,7.81234
4.3163,4.54266
5.39377,5.2493
1.69856,0.459721
1.83474,7.13122
3.45973,1.72606
3.15895,1.50294
8.11041,0.418408
6.76764,6.97604
2.4949,7.74717
0.856989,8.17964
0.43928,8.09555
4.46295,4.16383
6.54587,3.72271
6.64487,9.35205
9.02163,3.45962
1.30209,9.03378
8.54085,6.53821
0.813686,1.30119
5.82299,6.70949
5.16561,8.80741
4.42549,2.86603
0.838323,2.44446
4.18503,1.0336
2.43535,6.7485
3.90526,7.79344
5.50293,3.40988
8.74043,3.08954
5.36804,7.78372
2.91338,8.7006
8.90104,2.34957
3.78209,1.1595
5.76367,8.83253
2.35158,8.29783
2.24456,2.11096
4.64707,6.85398
2.44978,3.25632
6.03598,4.93628
6.0457,5.32148
6.89838,4.23461
3.91261,0.47208
6.99467,2.06995
9.30011,7.88747
6.00266,9.10997
6.54133,1.19009
4.44305,8.74957
1.56478,1.35645
8.24439,8.45351
3.76715,2.93924
7.26085,7.73464
4.79856,0.056957
2.91717,9.40243
2.7964,1.97931
0.320737,7.76842
1.03791,4.39477
3.81993,8.86854
1.09229,0.384317
7.04254,9.93385
7.7351,9.94808
7.56325,8.38921
9.47863,8.54618
9.78871,8.30582
9.39199,7.33653
0.524334,3.03285
0.612238,3.71536
0.105988,3.87379
2.81526,1.03411
6.52313,2.56981
0.901186,8.57315
2.15024,1.73022
8.80118,0.483261
8.44693,0.729611
9.22616,0.408568
9.51848,0.0251192
3.01764,8.37289
1.23211,8.69713
7.42264,1.72197
4.10993,9.66018
3.97125,2.19103
1.76294,8.50944
4.26746,5.2051
5.54788,7.1988
5.0012,2.34078
8.44575,5.67182
0.503731,0.673975
6.37554,2.26076
7.68165,1.99699
0.594577,7.23222
0.282075,7.06943
4.49125,7.48713
8.66598,9.65745
8.30083,9.64995
5.40808,0.777145
5.45021,2.78791
5.84898,1.79939
6.41275,9.00221
6.58069,4.11558
0.288614,6.73103
4.44934,1.24456
8.3913,7.12163
5.58647,3.84898
4.32224,1.70774
7.50922,6.40207
2.1529,6.14103
9.77147,0.246927
9.91187,0.582151
9.82367,8.98708
9.01692,6.03547
7.01481,3.58142
1.66403,9.10961
2.20841,0.872022
5.71037,4.44758
9.72567,7.357
9.91987,7.67053
5.22638,7.10891
1.30238,5.63118
7.73474,9.32862
8.59455,5.21686
5.92976,2.31971
9.67675,7.95028
1.42395,0.274297
0.978626,7.6634
7.13424,0.3641
6.5868,8.09172
0.300281,3.60658
0.159556,3.22101
1.89222,4.88068
1.5342,9.68172
1.20382,9.58864
9.4469,1.47113
7.90162,4.37917
4.85599,1.31584
1.03953,9.23255
0.894007,7.00933
3.41122,3.99365
2.43258,5.18741
1.37471,8.10178
3.04754,4.96052
2.64121,4.21474
0.92903,4.0384
2.01611,8.23459
6.00843,6.01512
1.01306,6.56737
7.96981,5.35728
4.61634,5.67876
1.85451,0.849898
2.28034,5.776
4.08025,2.75559
8.84842,7.46101
3.46314,9.79483
2.52194,4.83012
3.77903,1.51902
3.3512,7.44705
8.08783,6.22688
3.79083,4.40227
3.15083,6.04662
7.9428,8.67935
7.95728,6.7685
5.24769,6.65669
8.40426,3.16534
4.50832,9.63884
4.68716,9.93665
5.10813,9.93601
5.5437,9.99735
6.33074,4.64637
4.62124,6.1825
2.19468,4.62044
8.50057,6.22028
9.50357,0.861346
2.08872,7.67711
3.61694,2.32946
3.87146,4.987
1.90212,6.56224
2.9553,2.6
5.9743,3.8658
0.601616,7.55045
3.55551,8.00939
8.21064,7.38356
1.59847,9.99308
0.98645,9.82064
0.652066,9.77024
0.352835,9.96119
8.11262,1.14146
8.07146,1.73398
5.89431,1.02969
4.13879,8.02839
4.08559,8.34988
4.76239,0.707862
4.69463,9.33339
7.77213,7.89456
8.79402,9.94697
8.16101,9.93398
3.44136,0.579735
3.14723,0.223324
2.46661,0.0120591
2.7194,0.399653
2.13224,0.20695
2.8269,0.0533078
2.37264,0.465343
1.93835,5.54545
6.49907,0.479141
4.86351,5.22931
2.82758,0.696128
6.97297,6.60632
7.88109,7.33678
3.03045,6.5662
0.413495,1.16413
3.52294,2.74084
2.11533,3.82436
1.26531,4.99095
7.52911,0.354726
8.32653,6.81452
2.5408,3.55668
6.17842,7.28884
6.44084,7.50263
0.282024,8.36697
3.57283,6.37139
8.28015,7.77658
4.26726,6.89779
6.46791,6.87864
9.32429,6.8854
9.62367,6.70389
9.58781,6.32141
9.92042,5.82089
9.84819,5.39035
9.58735,5.77746
7.33179,6.65886
2.4946,6.34841
5.37379,9.03952
5.64861,9.48214
9.07649,1.0373
9.19853,8.37172
8.32987,9.10049
2.52236,1.13576
8.91952,8.8766
4.49939,2.26071
5.40802,6.2094
5.77164,4.77509
4.03449,9.96038
1.45473,8.48226
3.41423,8.39853
5.99429,9.41905
7.37149,6.12525
2.73566,1.67644
8.71113,7.18434
2.53636,2.5037
2.31195,2.76196
1.4418,5.26296
3.68725,7.40924
4.01646,4.61134
9.11705,6.32606
7.84327,6.48322
5.96282,6.43648
7.66578,5.89625
8.17232,2.81304
6.50778,6.3647
9.40499,5.17958
6.55427,0.178344
9.18471,2.81538
7.71394,0.872523
8.77066,2.07387
8.62061,2.58254
7.21221,5.12895
9.22594,7.59197
6.96033,7.68617
5.08839,9.45957
4.59444,1.84306
2.92254,9.70607
3.1657,9.91577
6.87272,3.0886
7.67556,5.43621
9.2833,9.13077
9.72127,6.04933
2.54522,2.14883
1.77218,2.9841
1.92646,3.51097
7.05824,7.18239
4.37996,6.38434
8.63358,8.37157
6.85698,4.69327
5.06725,7.76923
1.44984,6.98269
0.833281,3.43858
4.54729,7.81119
7.9603,5.95498
9.44877,3.59555
8.83396,6.5995
7.6079,4.68344
2.51338,8.04596
3.03632,2.15805
5.14341,3.95575
1.9133,7.95375
1.50078,3.96006
1.48513,7.56343
7.34041,7.08548
3.52528,8.82179
0.509125,6.23231
7.34596,3.28851
7.62539,3.4744
0.243831,2.93672
0.123714,2.6567
4.86193,8.31222
7.05898,1.42974
1.28499,2.76916
1.04236,7.95086
8.1671,3.39002
4.94183,6.57596
8.82678,4.64026
7.18291,1.14655
1.6324,1.90656
1.3015,1.94123
0.70007,8.7855
1.68055,5.80207
8.30471,2.12925
8.78037,9.3889
0.700055,2.79977
3.15486,8.93995
8.15857,5.62207
7.61761,8.67545
5.19738,0.97823
5.63784,7.93144
1.42139,6.68462
2.61881,5.78653
0.845113,5.25128
0.684076,5.71247
6.47999,3.27887
6.87366,2.52593
5.48196,4.97417
7.37841,2.34325
1.24148,1.47779
8.69422,5.52689
0.326486,9.32019
0.600657,9.45451
0.00240386,8.29972
9.65347,1.16978
9.94296,1.19399
7.70261,4.13031
9.24821,0.122223
5.20277,2.93366
7.638,1.40618
2.20795,8.81686
1.1366,3.01445
4.03624,6.02111
2.8324,7.08121
0.316677,4.06704
1.20825,7.49369
1.31318,0.88094
1.15166,7.13158
1.64584,4.71006
3.27416,5.50264
1.63905,3.55414
0.130677,8.85666
7.92123,1.43063
5.0184,7.46608
5.41576,9.32008
8.41556,4.99696
2.38472,8.57922
2.09001,7.25406
4.27996,0.766804
7.29829,4.31483
5.90194,7.45186
6.29645,1.39577
0.242858,0.782679
0.470084,0.39337
0.175565,0.221469
9.55758,2.4785
7.48645,9.04421
6.71505,1.7615
8.69439,8.07152
6.72846,5.65799
3.12965,4.37919
4.88554,8.83732
7.05544,3.30281
8.70322,1.09816
6.06426,4.14696
3.89981,6.52522
4.85795,2.66266
4.90077,6.19997
5.45643,1.32163
8.22746,3.92843
9.26761,3.32772
8.02312,8.97668
5.02195,4.3333
7.05872,2.79339
0.292598,2.14396
0.375997,2.42781
0.987821,5.01234
7.103,5.73778
3.72384,6.00551
2.76865,4.4617
0.778655,0.713511
6.44503,9.54493
6.00715,0.489745
4.43852,6.67083
4.95223,1.89437
2.99162,0.452963
2.61205,9.09145
2.09161,1.40126
1.15361,5.88298
5.48692,1.86055
3.68026,6.94837
9.18329,5.34517
8.9295,8.52841
4.25577,7.34248
6.351,0.903971
5.36919,3.16883
4.31957,3.28077
1.60511,0.733287
9.05998,8.0217
9.28194,4.70428
4.32283,8.50232
8.69647,0.229108
5.72479,2.80031
4.0421,5.5538
6.02621,1.348
3.40026,6.58659
7.89429,2.49012
7.71679,8.16262
4.50594,0.612629
4.45937,0.29245
1.99819,3.24742
5.12622,5.30358
8.14092,4.56939
9.80897,3.23808
9.72394,3.51857
4.04987,3.33427
0.404537,1.72465
2.97651,3.88087
1.47474,6.20813
6.78826,1.43527
5.93477,7.77347
6.24123,7.02591
2.79112,4.80539
5.14095,3.46632
4.12827,6.28602
7.83434,3.01201
9.70488,1.69148
4.42677,4.78903
6.13394,9.64947
6.06225,9.97976
0.816296,6.75138
0.806367,4.74336
4.49678,3.55634
2.37697,4.2653
2.65287,6.56598
9.16905,1.33309
3.06432,7.94748
0.418095,5.67838
5.92425,2.62112
3.70267,0.638351
9.43708,3.90086
0.154543,9.78174
0.0216181,9.46942
1.18206,3.8574
4.52942,5.9315
7.86927,3.27689
5.54446,4.23826
9.54642,9.52253
9.26881,9.69932
6.29258,6.52239
7.18027,3.79069
4.40963,9.07941
7.36534,4.57284
7.99773,3.79338
4.80843,4.68716
8.5468,3.7285
0.723106,6.07498
3.47775,4.57725
3.57097,3.78154
3.3278,7.87298
5.29866,4.48744
7.12388,4.78497
1.95231,6.82239
2.63386,3.06578
2.16565,5.19981
4.85826,3.31775
9.77426,9.86222
4.82751,3.83515
4.04847,7.57131
0.77647,2.06703
0.73338,1.58134
1.16188,3.54634
3.94191,3.93478
2.87316,7.69578
5.58275,9.73701
4.60534,8.37103
1.64004,6.53815
0.933104,1.06667
0.35518,5.40733
0.0595742,5.28893
0.0653656,4.94941
4.97482,0.412513
1.47369,3.35038
6.33427,2.75185
0.0339348,2.10081
2.10901,9.41199
5.24048,4.80148
2.81386,8.20864
5.80183,9.95469
4.68038,1.1221
5.50279,6.59934
9.77566,4.50153
3.04448,7.4447
9.03427,9.44943
1.39,4.76167
6.03584,8.26924
5.15106,5.71441
2.26387,1.16671
5.97212,6.92277
8.70726,6.06217
3.28508,2.84636
3.6796,5.319
1.90537,4.02587
1.93324,4.29558
6.97693,5.23925
7.01842,8.43306
5.37807,0.214336
0.343458,9.04316
6.62618,3.00805
8.71156,4.13956
8.43419,8.63002
6.10933,8.51775
7.47069,5.11171
5.80592,6.17647
1.92067,9.14147
3.83437,9.1266
9.35314,3.08384
5.23275,0.427992
6.49109,6.10689
9.65165,4.04435
9.97003,3.94902
9.92089,3.69516
7.59196,2.58448
8.9594,5.08069
1.78123,6.03897
0.779177,4.24766
9.72859,4.75432
9.92952,4.95093
7.08289,0.112238
9.32732,4.41335
6.74126,2.02844
7.59656,0.106983
6.78953,0.950024
7.53684,7.37931
0.46514,6.54542
6.06175,3.62521
1.65017,7.30846
6.22926,3.22785
1.75352,1.18389
4.50483,5.11028
6.09732,0.874798
5.44749,5.86261
9.45461,0.272017
2.83635,5.30567
4.13877,7.11696
3.71092,1.76372
4.30648,1.45439
5.72392,6.97582
7.02453,2.32192
3.4042,1.12874
2.35723,3.74875
4.74831,2.34922
5.74181,0.485076
5.36958,8.39762
9.57853,4.32975
1.90208,0.310492
2.18443,6.72398
1.23857,6.12021
1.45718,4.25518
9.31327,2.2129
3.64581,8.30021
0.793624,9.28495
7.56986,5.66408
6.22272,5.49953
6.522,8.425
1.98127,6.3241
2.54471,7.37198
5.34263,9.84799
7.24427,0.839942
7.82535,6.98129
3.55568,4.91453
2.51297,0.258054
7.20715,1.84859
9.67441,3.02748
5.72969,3.30523
3.21183,4.14362
2.48928,9.60139
3.19283,3.10007
0.603833,2.52855
2.06217,2.28055
5.38846,3.99995
0.913804,1.8594
5.79783,5.72176
8.90087,1.54497
9.03696,1.82537
9.03511,0.56791
9.64392,5.24852
5.54819,7.44696
3.77507,7.17742
6.37612,1.72786
9.6988,0.708708
6.76948,3.61604
9.04147,4.76388
7.42061,3.03274
3.00998,6.90883
6.59179,9.74394
6.78291,9.92021
3.02302,0.901014
7.89435,4.95502
2.445,5.59236
4.21803,0.24189
0.39603,3.83369
7.94244,0.963771
3.35926,0.347918
0.308047,6.09084
9.42708,4.90261
4.36518,2.62779
8.11249,9.49265
8.52925,2.03061
3.536,3.28161
5.64088,1.66974
0.921055,6.34022
9.1941,4.01427
2.33738,3.99289
6.27512,4.88462
4.37998,7.98925
4.57093,3.06225
8.38037,2.62647
8.90574,4.3471
3.79903,5.53184
9.65877,5.54415
3.63906,5.77672
3.30392,5.74466
2.72913,9.55763
5.93549,4.35398
2.97927,1.66767
1.43685,2.40066
1.25075,2.19664
9.35181,6.26124
3.29186,7.04229
7.05134,4.04522
7.45318,6.8698
8.52397,5.90219
3.03429,6.26009
2.16102,4.3799
6.77897,7.94321
2.73524,8.86565
8.82498,3.31717
8.12217,8.24379
3.08593,2.39555
1.67442,4.42487
9.15747,8.92346
5.36235,2.5622
1.39981,1.17912
3.42854,6.17705
6.30405,3.72376
5.13819,9.69613
5.6117,8.42868
0.196357,1.2701
4.34527,5.43368
8.93115,5.57336
0.450684,1.96156
2.50555,1.60377
9.7589,0.00608198
3.24421,5.10004
2.40764,2.98302
4.06368,3.71628
3.47454,6.82405
5.58224,2.30766
5.41677,2.09237
7.61975,4.92335
8.47254,8.8671
2.39565,9.82248
2.11557,9.89869
4.06723,0.655653
5.63986,0.838694
9.28499,7.12194
5.75994,1.2282
2.31389,7.16841
3.44261,1.96513
1.72985,2.13393
6.73355,8.60631
0.471559,4.54893
0.47584,4.94497
0.577561,5.19431
6.9799,9.06693
8.48977,4.22933
0.225931,5.82052
5.61528,0.243276
8.58884,4.6206
2.57591,0.590315
0.87686,5.89309
2.77423,4.00652
8.38025,1.60676
6.71381,7.20776
6.34759,7.72144
5.76482,8.23304
0.431731,0.92708
8.40017,1.30975
8.71395,2.85337
7.21252,1.61105
2.33478,9.33826
5.52778,8.85891
8.90467,7.04717
1.20816,1.72344
6.94137,8.20907
7.89216,1.88861
3.05973,3.55148
5.05099,2.10943
4.90326,4.90389
5.37741,8.02009
3.91897,8.51766
0.751544,9.01617
0.981826,0.593076
2.82946,5.67998
7.24469,8.05067
3.25874,0.901947
9.36073,5.71267
1.21468,4.55037
6.5116,5.77824
9.13504,4.27807
8.93336,2.9378
1.66932,5.20431
9.06449,6.5549
2.00821,9.62386
7.41179,3.82869
7.11793,0.598035
3.78576,9.54029
0.638995,0.230564
4.78217,1.70307
3.24375,4.5836
9.05172,2.52792
8.29595,6.33267
2.38299,9.04633
4.16186,9.43263
4.219,0.00854784
3.96236,2.42414
2.67643,6.15153
4.65436,4.03136
4.8517,9.16166
7.62217,2.91651
8.30361,0.547044
3.82815,0.255913
6.46412,5.31496
7.06903,7.48129
4.81945,7.00906
2.00194,2.50438
6.88857,5.82537
6.85299,4.46171
1.0256,1.39431
7.28847,5.59951
9.00237,3.88257
0.84259,5.48247
4.8975,9.84099
2.22304,3.29988
1.86221,7.72188
5.06144,3.74014
3.37766,8.9987
0.284068,8.59728
4.62624,7.30066
2.63448,8.65876
5.21009,1.71873
6.5624,3.49344
7.56567,0.697335
6.80272,0.677178
7.47685,4.17085
2.35278,0.693825
6.66717,7.53893
4.34985,3.73479
7.56767,1.18815
7.85893,9.13626
0.553206,4.284
5.88497,2.09527
9.62899,1.97659
5.27015,6.88436
2.59163,1.35379
1.81913,1.77455
4.99036,2.84906
3.03685,1.30966
2.97829,5.48466
5.34971,6.43006
9.40598,2.64907
8.56919,1.73444
4.97848,8.62909
4.06027,1.9813
8.04193,2.31691
0.278438,1.53525
3.71555,9.32064
6.55475,5.05942
4.1099,5.80603
0.755119,3.8921
9.78918,2.13768
1.01279,2.29909
1.74211,9.59053
3.4354,9.29377
6.14867,2.26013
5.50687,3.63663
8.33504,2.35394
4.06216,5.1093
9.85386,5.16416
0.385586,3.21153
1.11711,5.50173
1.76002,2.57063
8.15859,4.79413
5.18791,1.49441
3.49296,2.51756
0.581098,4.74579
2.85865,3.05225
6.55523,2.7945
5.85386,3.07351
7.15193,5.38011
9.25264,1.88822
4.30019,4.31863
3.26535,1.3052
1.22102,9.36476
4.6631,8.79321
5.91707,8.66889
8.38256,3.452
2.40402,2.32285
8.67257,7.59986
1.63415,1.56945
3.91433,3.10808
4.12587,1.58661
4.83819,5.70837
4.74769,5.49753
4.86046,7.85479
0.661626,8.07058
2.84159,2.79264
6.18961,8.98722
8.26842,9.33245
8.34455,7.56254
1.00071,0.180518
3.82547,7.58477
9.22702,3.54735
9.24102,8.15247
3.71037,0.948015
3.88562,3.48529
4.24017,8.84221
7.88921,0.391139
7.97819,0.597826
2.59353,6.90408
5.74624,0.0644074
6.06485,0.0144493
6.34009,0.00523509
7.45444,8.82512
1.61313,2.8302
9.50448,9.13518
7.79688,9.5409
4.0031,1.15908
8.65119,0.645455
8.29694,0.891804
9.35229,0.58994
8.57306,0.910983
6.58596,9.13921
4.71556,4.24323
5.51697,5.43219
6.99766,9.52572
7.20003,9.40264
7.39335,9.7205
2.73482,2.59974
1.15746,8.13879
5.36484,1.12131
8.16753,1.93199
8.99729,0.832027
4.62452,2.77243
7.15732,8.78181
9.06708,7.44029
4.49948,2.04109
9.11684,2.31046
7.81207,2.17318
6.32648,8.54711
8.79055,3.53356
6.9166,0.254655
9.86805,5.60834
6.80739,9.20542
2.38239,6.9608
1.25376,4.33527
7.53767,2.16139
7.80406,7.54119
2.7578,9.25362
1.00075,3.29904
1.91691,8.66356
9.37087,8.73548
9.60326,8.72483
5.72981,7.31847
0.116135,1.68042
8.40619,4.50249
1.82852,0.634031
2.88768,0.262031
0.131556,6.21761
8.50739,5.41591
8.00123,2.6792
5.06473,7.25392
6.65384,3.91112
3.47534,8.60691
6.82742,6.76736
1.983,2.93284
3.6168,4.27291
2.04164,7.46544
7.37539,2.57563
9.30321,0.943893
0.598389,1.27704
6.32878,8.80253
7.78192,8.53432
6.31068,5.69743
5.70521,8.62401
7.9468,9.90297
9.72788,2.34512
4.18295,2.23542
5.20468,5.505
7.0102,6.22322
8.55787,4.83442
3.68958,5.10333
3.0116,3.2174
2.6209,5.29284
9.50784,6.52183
9.74357,6.49973
9.82678,6.26986
9.97052,6.06559
3.44032,5.36509
6.15169,3.02662
3.28834,3.5371
8.28298,7.99201
1.58895,3.76358
4.9012,3.1068
4.35098,3.0679
6.84717,6.07834
7.39639,7.56777
7.46756,7.79368
8.79421,7.88114
9.41999,2.02642
